student_id,course_id,week_number,resource_id,resource_type,activity_type,timestamp,duration_seconds,quiz_score,forum_posts,prior_gpa,final_grade
STU-0155,CS-201,5,CS-201-REA-002,READING,VIEW,2026-02-15T00:40:55+00:00,533,,0,3.97,77.21
STU-0155,CS-201,5,CS-201-FOR-004,FORUM,COMMENT,2026-02-15T01:15:13+00:00,379,,0,3.97,77.21
STU-0155,CS-201,5,CS-201-REA-002,READING,VIEW,2026-02-15T01:30:39+00:00,647,,0,3.97,77.21
STU-0155,CS-201,5,CS-201-REA-001,READING,DOWNLOAD,2026-02-15T03:58:27+00:00,1593,,0,3.97,77.21
STU-0155,CS-201,5,CS-201-FOR-005,FORUM,POST,2026-02-15T23:31:18+00:00,190,,1,3.97,77.21
STU-0155,CS-201,5,CS-201-FOR-008,FORUM,POST,2026-02-16T00:58:04+00:00,333,,1,3.97,77.21
STU-0155,CS-201,5,CS-201-REA-001,READING,DOWNLOAD,2026-02-16T03:20:05+00:00,983,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-FOR-003,FORUM,COMMENT,2026-02-16T10:05:38+00:00,211,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-001,READING,DOWNLOAD,2026-02-16T16:20:21+00:00,1039,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-005,READING,DOWNLOAD,2026-02-17T08:55:14+00:00,1014,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-LAB-005,LAB,DOWNLOAD,2026-02-17T12:34:56+00:00,2694,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-QUI-003,QUIZ,SUBMIT,2026-02-18T03:03:16+00:00,552,90.6,0,3.97,77.21
STU-0155,CS-201,6,CS-201-QUI-001,QUIZ,SUBMIT,2026-02-18T04:11:09+00:00,813,92.94,0,3.97,77.21
STU-0155,CS-201,6,CS-201-LAB-006,LAB,DOWNLOAD,2026-02-18T08:20:57+00:00,1814,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-FOR-004,FORUM,POST,2026-02-18T09:27:30+00:00,409,,1,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-005,READING,DOWNLOAD,2026-02-18T18:49:53+00:00,694,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-003,READING,DOWNLOAD,2026-02-19T03:49:01+00:00,1730,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-001,READING,VIEW,2026-02-19T05:56:00+00:00,696,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-LAB-001,LAB,SUBMIT,2026-02-19T07:17:19+00:00,2303,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-VID-008,VIDEO,DOWNLOAD,2026-02-20T00:33:58+00:00,377,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-FOR-003,FORUM,POST,2026-02-20T15:14:35+00:00,594,,1,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-007,READING,VIEW,2026-02-20T16:13:05+00:00,494,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-QUI-003,QUIZ,VIEW,2026-02-20T23:09:18+00:00,585,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-FOR-006,FORUM,VIEW,2026-02-21T03:06:53+00:00,568,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-FOR-004,FORUM,VIEW,2026-02-21T03:50:49+00:00,255,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-001,READING,VIEW,2026-02-21T05:16:53+00:00,617,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-001,READING,DOWNLOAD,2026-02-21T08:43:56+00:00,537,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-FOR-007,FORUM,POST,2026-02-21T16:17:15+00:00,392,,1,3.97,77.21
STU-0155,CS-201,6,CS-201-LAB-008,LAB,SUBMIT,2026-02-21T23:54:39+00:00,2131,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-005,READING,DOWNLOAD,2026-02-22T03:56:18+00:00,485,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-REA-006,READING,VIEW,2026-02-23T01:57:40+00:00,804,,0,3.97,77.21
STU-0155,CS-201,6,CS-201-QUI-005,QUIZ,VIEW,2026-02-23T02:44:44+00:00,451,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-006,READING,VIEW,2026-02-23T12:56:45+00:00,514,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-006,READING,DOWNLOAD,2026-02-23T16:39:03+00:00,772,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-008,READING,DOWNLOAD,2026-02-23T20:02:00+00:00,258,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-007,READING,VIEW,2026-02-24T03:32:59+00:00,887,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-VID-003,VIDEO,VIEW,2026-02-24T03:57:00+00:00,1195,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-003,QUIZ,SUBMIT,2026-02-24T10:27:06+00:00,980,77.26,0,3.97,77.21
STU-0155,CS-201,7,CS-201-LAB-001,LAB,DOWNLOAD,2026-02-24T11:24:34+00:00,1174,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-003,QUIZ,VIEW,2026-02-24T12:16:58+00:00,571,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-003,QUIZ,VIEW,2026-02-24T13:28:16+00:00,867,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-007,QUIZ,VIEW,2026-02-24T18:39:40+00:00,353,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-001,READING,VIEW,2026-02-24T18:51:39+00:00,401,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-FOR-003,FORUM,POST,2026-02-25T04:23:05+00:00,161,,1,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-001,QUIZ,VIEW,2026-02-25T04:52:45+00:00,262,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-004,QUIZ,VIEW,2026-02-25T12:07:29+00:00,276,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-FOR-001,FORUM,COMMENT,2026-02-25T12:58:02+00:00,155,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-002,READING,VIEW,2026-02-26T02:22:17+00:00,1097,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-003,QUIZ,VIEW,2026-02-26T03:48:05+00:00,1194,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-LAB-008,LAB,SUBMIT,2026-02-26T13:32:09+00:00,812,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-007,QUIZ,SUBMIT,2026-02-26T14:53:17+00:00,388,81.31,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-006,READING,VIEW,2026-02-26T21:13:36+00:00,1441,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-FOR-003,FORUM,COMMENT,2026-02-28T01:55:18+00:00,183,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-VID-003,VIDEO,DOWNLOAD,2026-02-28T08:13:26+00:00,959,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-VID-006,VIDEO,VIEW,2026-02-28T10:46:39+00:00,250,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-002,QUIZ,VIEW,2026-02-28T23:03:05+00:00,669,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-008,READING,VIEW,2026-03-01T06:55:38+00:00,407,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-LAB-002,LAB,VIEW,2026-03-01T09:48:34+00:00,1193,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-VID-007,VIDEO,DOWNLOAD,2026-03-01T10:08:52+00:00,908,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-REA-008,READING,VIEW,2026-03-01T22:08:03+00:00,1621,,0,3.97,77.21
STU-0155,CS-201,7,CS-201-QUI-004,QUIZ,VIEW,2026-03-02T02:47:50+00:00,1070,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-REA-002,READING,DOWNLOAD,2026-03-03T07:20:30+00:00,1524,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-QUI-008,QUIZ,SUBMIT,2026-03-03T19:25:36+00:00,299,87.62,0,3.97,77.21
STU-0155,CS-201,8,CS-201-FOR-005,FORUM,COMMENT,2026-03-04T09:59:26+00:00,119,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-VID-002,VIDEO,VIEW,2026-03-04T11:01:29+00:00,1485,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-QUI-007,QUIZ,VIEW,2026-03-04T12:43:36+00:00,815,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-REA-006,READING,VIEW,2026-03-04T21:47:31+00:00,1044,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-LAB-002,LAB,SUBMIT,2026-03-06T06:17:19+00:00,3198,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-LAB-001,LAB,DOWNLOAD,2026-03-06T07:53:35+00:00,2976,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-FOR-005,FORUM,VIEW,2026-03-06T10:55:29+00:00,161,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-QUI-007,QUIZ,VIEW,2026-03-06T12:25:40+00:00,861,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-LAB-004,LAB,SUBMIT,2026-03-07T12:16:16+00:00,3527,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-FOR-007,FORUM,COMMENT,2026-03-07T15:08:22+00:00,163,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-QUI-002,QUIZ,SUBMIT,2026-03-07T17:12:16+00:00,699,75.61,0,3.97,77.21
STU-0155,CS-201,8,CS-201-LAB-001,LAB,VIEW,2026-03-07T20:59:31+00:00,1863,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-QUI-008,QUIZ,VIEW,2026-03-08T10:49:38+00:00,326,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-LAB-005,LAB,SUBMIT,2026-03-09T00:34:31+00:00,2822,,0,3.97,77.21
STU-0155,CS-201,8,CS-201-QUI-001,QUIZ,SUBMIT,2026-03-09T01:04:20+00:00,483,78.82,0,3.97,77.21
STU-0155,CS-201,8,CS-201-VID-004,VIDEO,VIEW,2026-03-09T07:04:19+00:00,1379,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-LAB-008,LAB,VIEW,2026-03-09T10:59:10+00:00,3013,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-REA-005,READING,DOWNLOAD,2026-03-09T23:39:33+00:00,1639,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-REA-003,READING,DOWNLOAD,2026-03-11T02:21:03+00:00,1436,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-FOR-007,FORUM,COMMENT,2026-03-11T04:53:41+00:00,224,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-FOR-001,FORUM,COMMENT,2026-03-11T05:05:48+00:00,140,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-QUI-003,QUIZ,VIEW,2026-03-11T05:12:27+00:00,337,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-QUI-005,QUIZ,VIEW,2026-03-13T09:42:55+00:00,1101,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-QUI-006,QUIZ,SUBMIT,2026-03-13T15:35:31+00:00,499,84.33,0,3.97,77.21
STU-0155,CS-201,9,CS-201-QUI-001,QUIZ,SUBMIT,2026-03-13T17:44:32+00:00,1160,80.37,0,3.97,77.21
STU-0155,CS-201,9,CS-201-FOR-007,FORUM,POST,2026-03-13T18:23:43+00:00,489,,1,3.97,77.21
STU-0155,CS-201,9,CS-201-LAB-005,LAB,DOWNLOAD,2026-03-14T01:16:03+00:00,890,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-REA-008,READING,VIEW,2026-03-14T05:17:15+00:00,812,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-REA-002,READING,DOWNLOAD,2026-03-14T23:36:49+00:00,1793,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-QUI-005,QUIZ,VIEW,2026-03-14T23:48:21+00:00,1074,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-REA-003,READING,VIEW,2026-03-14T23:50:19+00:00,796,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-LAB-007,LAB,SUBMIT,2026-03-15T05:24:59+00:00,1284,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-REA-002,READING,VIEW,2026-03-15T17:06:16+00:00,1230,,0,3.97,77.21
STU-0155,CS-201,9,CS-201-FOR-008,FORUM,POST,2026-03-16T00:26:23+00:00,302,,1,3.97,77.21
STU-0155,CS-201,9,CS-201-QUI-004,QUIZ,VIEW,2026-03-16T08:43:59+00:00,1066,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-003,READING,VIEW,2026-03-16T17:11:53+00:00,293,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-003,READING,DOWNLOAD,2026-03-17T15:26:39+00:00,1643,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-QUI-006,QUIZ,SUBMIT,2026-03-18T05:22:43+00:00,266,82.89,0,3.97,77.21
STU-0155,CS-201,10,CS-201-QUI-005,QUIZ,SUBMIT,2026-03-18T07:51:43+00:00,1082,81.91,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-003,READING,VIEW,2026-03-18T07:52:49+00:00,1087,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-003,READING,VIEW,2026-03-18T17:49:05+00:00,1255,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-003,READING,DOWNLOAD,2026-03-19T03:49:12+00:00,874,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-FOR-008,FORUM,POST,2026-03-19T05:51:46+00:00,299,,1,3.97,77.21
STU-0155,CS-201,10,CS-201-QUI-001,QUIZ,SUBMIT,2026-03-19T09:41:36+00:00,718,79.58,0,3.97,77.21
STU-0155,CS-201,10,CS-201-FOR-008,FORUM,COMMENT,2026-03-19T14:23:41+00:00,576,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-FOR-008,FORUM,COMMENT,2026-03-19T14:54:44+00:00,589,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-VID-005,VIDEO,DOWNLOAD,2026-03-19T17:25:15+00:00,312,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-FOR-003,FORUM,COMMENT,2026-03-19T23:25:22+00:00,302,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-LAB-008,LAB,VIEW,2026-03-20T05:44:01+00:00,2868,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-FOR-005,FORUM,VIEW,2026-03-20T08:09:51+00:00,197,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-QUI-003,QUIZ,SUBMIT,2026-03-20T14:06:25+00:00,809,77.24,0,3.97,77.21
STU-0155,CS-201,10,CS-201-QUI-008,QUIZ,SUBMIT,2026-03-21T17:33:47+00:00,1121,82.82,0,3.97,77.21
STU-0155,CS-201,10,CS-201-QUI-006,QUIZ,SUBMIT,2026-03-22T08:20:50+00:00,1198,90.4,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-004,READING,DOWNLOAD,2026-03-22T09:34:12+00:00,696,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-FOR-006,FORUM,COMMENT,2026-03-22T14:52:34+00:00,562,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-005,READING,DOWNLOAD,2026-03-22T17:40:02+00:00,1147,,0,3.97,77.21
STU-0155,CS-201,10,CS-201-QUI-001,QUIZ,SUBMIT,2026-03-22T18:39:23+00:00,942,71.64,0,3.97,77.21
STU-0155,CS-201,10,CS-201-REA-007,READING,VIEW,2026-03-22T22:34:12+00:00,417,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-REA-003,READING,DOWNLOAD,2026-03-23T12:12:27+00:00,1233,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-FOR-001,FORUM,POST,2026-03-23T18:16:44+00:00,547,,1,3.97,77.21
STU-0155,CS-201,11,CS-201-REA-008,READING,VIEW,2026-03-23T18:39:48+00:00,1494,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-007,QUIZ,SUBMIT,2026-03-23T19:34:28+00:00,356,90.08,0,3.97,77.21
STU-0155,CS-201,11,CS-201-LAB-007,LAB,DOWNLOAD,2026-03-23T20:26:47+00:00,3298,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-006,VIDEO,DOWNLOAD,2026-03-24T07:10:05+00:00,513,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-005,VIDEO,VIEW,2026-03-24T10:54:15+00:00,535,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-003,VIDEO,VIEW,2026-03-24T14:12:07+00:00,1068,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-REA-008,READING,VIEW,2026-03-24T20:15:59+00:00,1477,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-LAB-006,LAB,VIEW,2026-03-24T23:55:23+00:00,3392,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-004,QUIZ,SUBMIT,2026-03-25T07:55:15+00:00,925,82.0,0,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-003,QUIZ,VIEW,2026-03-25T09:33:20+00:00,428,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-LAB-001,LAB,SUBMIT,2026-03-25T18:28:12+00:00,2564,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-FOR-006,FORUM,COMMENT,2026-03-25T19:45:36+00:00,413,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-007,QUIZ,SUBMIT,2026-03-26T01:52:58+00:00,726,85.1,0,3.97,77.21
STU-0155,CS-201,11,CS-201-REA-007,READING,VIEW,2026-03-26T05:26:43+00:00,988,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-004,VIDEO,DOWNLOAD,2026-03-26T22:40:22+00:00,431,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-REA-004,READING,DOWNLOAD,2026-03-27T03:52:36+00:00,1258,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-001,VIDEO,DOWNLOAD,2026-03-27T15:57:17+00:00,377,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-REA-008,READING,DOWNLOAD,2026-03-27T21:46:22+00:00,1541,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-LAB-006,LAB,VIEW,2026-03-27T23:02:01+00:00,972,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-002,VIDEO,VIEW,2026-03-28T01:47:34+00:00,668,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-006,QUIZ,SUBMIT,2026-03-28T07:55:15+00:00,699,87.34,0,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-005,QUIZ,VIEW,2026-03-28T12:58:25+00:00,279,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-006,VIDEO,VIEW,2026-03-28T23:35:37+00:00,881,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-FOR-005,FORUM,VIEW,2026-03-29T03:42:07+00:00,477,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-FOR-002,FORUM,POST,2026-03-29T06:34:16+00:00,217,,1,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-007,QUIZ,VIEW,2026-03-29T07:33:38+00:00,798,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-LAB-001,LAB,SUBMIT,2026-03-29T17:19:17+00:00,2136,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-VID-003,VIDEO,VIEW,2026-03-29T17:37:40+00:00,1423,,0,3.97,77.21
STU-0155,CS-201,11,CS-201-QUI-006,QUIZ,SUBMIT,2026-03-29T22:39:57+00:00,917,74.32,0,3.97,77.21
STU-0155,CS-201,12,CS-201-LAB-005,LAB,VIEW,2026-03-31T02:22:25+00:00,2956,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-FOR-007,FORUM,VIEW,2026-03-31T02:31:06+00:00,159,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-QUI-004,QUIZ,SUBMIT,2026-03-31T02:35:24+00:00,399,86.72,0,3.97,77.21
STU-0155,CS-201,12,CS-201-LAB-002,LAB,SUBMIT,2026-03-31T02:56:36+00:00,3556,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-LAB-006,LAB,DOWNLOAD,2026-03-31T04:33:15+00:00,2927,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-LAB-005,LAB,SUBMIT,2026-03-31T06:01:43+00:00,1422,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-LAB-006,LAB,VIEW,2026-03-31T17:30:02+00:00,3099,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-FOR-004,FORUM,POST,2026-04-01T05:43:32+00:00,396,,1,3.97,77.21
STU-0155,CS-201,12,CS-201-VID-008,VIDEO,DOWNLOAD,2026-04-01T14:08:36+00:00,420,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-LAB-008,LAB,VIEW,2026-04-01T23:41:15+00:00,2712,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-VID-005,VIDEO,DOWNLOAD,2026-04-02T08:57:48+00:00,536,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-VID-001,VIDEO,DOWNLOAD,2026-04-03T00:28:19+00:00,202,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-LAB-007,LAB,DOWNLOAD,2026-04-03T01:35:44+00:00,2137,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-VID-006,VIDEO,VIEW,2026-04-03T04:24:31+00:00,757,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-VID-005,VIDEO,DOWNLOAD,2026-04-03T05:20:40+00:00,1033,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-FOR-004,FORUM,VIEW,2026-04-03T10:42:52+00:00,526,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-VID-002,VIDEO,VIEW,2026-04-03T10:58:53+00:00,296,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-QUI-004,QUIZ,SUBMIT,2026-04-03T13:13:37+00:00,1016,90.56,0,3.97,77.21
STU-0155,CS-201,12,CS-201-REA-004,READING,VIEW,2026-04-04T09:24:21+00:00,1381,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-VID-007,VIDEO,DOWNLOAD,2026-04-05T02:48:22+00:00,667,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-QUI-001,QUIZ,VIEW,2026-04-05T12:49:07+00:00,746,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-FOR-008,FORUM,POST,2026-04-05T13:44:23+00:00,259,,1,3.97,77.21
STU-0155,CS-201,12,CS-201-FOR-002,FORUM,COMMENT,2026-04-05T15:21:48+00:00,287,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-FOR-004,FORUM,VIEW,2026-04-06T02:03:24+00:00,412,,0,3.97,77.21
STU-0155,CS-201,12,CS-201-FOR-002,FORUM,VIEW,2026-04-06T04:52:49+00:00,589,,0,3.97,77.21
STU-0156,CS-201,1,CS-201-LAB-001,LAB,DOWNLOAD,2026-01-12T10:23:28+00:00,2733,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-004,VIDEO,DOWNLOAD,2026-01-12T19:05:00+00:00,1212,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-008,VIDEO,DOWNLOAD,2026-01-13T08:35:00+00:00,540,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-QUI-007,QUIZ,SUBMIT,2026-01-13T13:34:14+00:00,981,49.68,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-005,VIDEO,DOWNLOAD,2026-01-13T14:04:34+00:00,522,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-002,VIDEO,DOWNLOAD,2026-01-13T21:48:24+00:00,1235,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-006,VIDEO,DOWNLOAD,2026-01-14T08:29:56+00:00,653,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-005,VIDEO,VIEW,2026-01-15T08:24:13+00:00,285,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-007,VIDEO,DOWNLOAD,2026-01-15T21:43:25+00:00,766,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-008,VIDEO,DOWNLOAD,2026-01-16T04:36:35+00:00,711,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-008,VIDEO,VIEW,2026-01-16T06:07:28+00:00,713,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-006,VIDEO,VIEW,2026-01-16T12:12:40+00:00,826,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-005,VIDEO,VIEW,2026-01-16T16:40:46+00:00,1274,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-LAB-004,LAB,SUBMIT,2026-01-16T20:03:42+00:00,1614,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-006,VIDEO,DOWNLOAD,2026-01-16T20:53:16+00:00,511,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-006,VIDEO,DOWNLOAD,2026-01-16T22:20:06+00:00,399,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-REA-003,READING,DOWNLOAD,2026-01-17T06:17:41+00:00,961,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-008,VIDEO,VIEW,2026-01-17T12:41:48+00:00,926,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-002,VIDEO,VIEW,2026-01-17T19:58:34+00:00,969,,0,2.68,53.21
STU-0156,CS-201,1,CS-201-VID-001,VIDEO,VIEW,2026-01-18T21:58:58+00:00,731,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-007,VIDEO,VIEW,2026-01-20T14:14:59+00:00,344,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-001,VIDEO,VIEW,2026-01-20T15:58:56+00:00,461,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-007,VIDEO,DOWNLOAD,2026-01-21T07:09:16+00:00,958,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-007,VIDEO,DOWNLOAD,2026-01-21T11:45:44+00:00,809,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-006,VIDEO,DOWNLOAD,2026-01-21T15:11:29+00:00,1486,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-007,VIDEO,VIEW,2026-01-22T01:10:24+00:00,867,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-QUI-006,QUIZ,SUBMIT,2026-01-22T02:24:42+00:00,756,42.78,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-004,VIDEO,VIEW,2026-01-22T04:35:18+00:00,1459,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-001,VIDEO,VIEW,2026-01-22T09:56:19+00:00,977,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-REA-007,READING,VIEW,2026-01-22T17:32:25+00:00,137,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-002,VIDEO,VIEW,2026-01-22T18:34:26+00:00,1476,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-002,VIDEO,VIEW,2026-01-22T21:00:33+00:00,1344,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-002,VIDEO,DOWNLOAD,2026-01-23T04:32:05+00:00,1168,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-008,VIDEO,DOWNLOAD,2026-01-23T10:51:08+00:00,294,,0,2.68,53.21
STU-0156,CS-201,2,CS-201-VID-008,VIDEO,DOWNLOAD,2026-01-23T13:29:14+00:00,1467,,0,2.68,53.21
